"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1268905301.347,95.999,8.277,6.82e-23,211.877,0.047,331.946350,0.000,0.000,1.000,"NUbOK2wlic","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/tqJoP1NWqu/NUbOK2wlic.png",5.657
1265645355.255,411.865,42.234,1.71e-22,2392.681,0.250,4696.864258,0.000,0.000,1.000,"DQpnbkTB5R","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CUyDnxOMJd/DQpnbkTB5R.png",5.657
1258059321.228,411.865,20.299,8.58e-23,846.754,0.083,1584.060181,0.000,0.000,1.000,"G3E2zSlWEZ","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SgNhp07Oqn/G3E2zSlWEZ.png",5.657
1266144928.297,629.939,19.019,8.35e-23,1572.036,0.063,3055.573730,0.000,0.000,1.000,"vsIusERdsH","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Jg2iR6AOrV/vsIusERdsH.png",5.657
1263170278.225,269.285,18.381,6.66e-23,684.676,0.078,1280.854858,0.000,0.000,1.000,"djhx8LPpSC","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/vaJN1dE8R3/djhx8LPpSC.png",5.657
1259793416.049,411.865,17.404,7.35e-23,1035.484,0.063,1982.469360,0.000,0.000,1.000,"ip4p8TjdeX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/V1UA60Rt6g/ip4p8TjdeX.png",5.657
1263960820.624,411.865,12.910,5.15e-23,1280.604,0.031,2451.761475,0.000,0.000,1.000,"ovHtsmQAym","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JDk8YSAzvo/ovHtsmQAym.png",5.657
1263332480.889,77.754,12.192,1.09e-22,247.708,0.125,437.617310,0.000,0.000,1.000,"h5cGcwWwod","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/oR73q7LTqz/h5cGcwWwod.png",5.657
1260476427.489,115.113,10.464,4.16e-23,310.588,0.031,511.728302,0.000,0.000,1.000,"RHXUbuVOEd","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bBZVZozmLY/RHXUbuVOEd.png",5.657
1265777827.979,95.999,8.272,6.72e-23,128.719,0.125,144.085251,0.000,0.000,1.000,"rjHmWBtO3P","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AfqZK09JNL/rjHmWBtO3P.png",5.657
1268564823.912,62.976,7.544,7.93e-23,118.971,0.027,163.581589,0.000,0.000,1.000,"AYacbAfjAf","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/A5VQuo2OKY/AYacbAfjAf.png",5.657
1261317449.626,269.285,31.701,1.17e-22,841.516,0.188,1594.534790,0.000,0.000,1.000,"n9eZQeywYb","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rS4KIi3Ip4/n9eZQeywYb.png",5.657
1261497810.747,142.363,27.647,9.90e-23,372.396,0.250,656.293945,0.000,0.000,1.000,"NHj1sC8JrI","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BaWaMWpIGo/NHj1sC8JrI.png",5.657
1263995534.496,217.741,26.500,9.10e-23,557.857,0.156,1027.216553,0.000,0.000,1.000,"CytdkEzQJX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/MDw41bj99i/CytdkEzQJX.png",5.657
1257967045.835,142.363,22.572,8.99e-23,1860.372,0.250,3649.186279,0.000,0.000,1.000,"mfAraq2J6u","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CBVbBhD3MQ/mfAraq2J6u.png",5.657
1263629903.524,269.285,21.961,7.66e-23,841.516,0.156,1594.534790,0.000,0.000,1.000,"GS4pdWsBgT","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4MMlBd7e73/GS4pdWsBgT.png",5.657
1263390348.311,217.741,20.165,6.71e-23,459.344,0.125,814.064026,0.000,0.000,1.000,"B3Mn4VAfdo","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/QP9YqdBb4N/B3Mn4VAfdo.png",5.657
1261453828.731,217.741,12.790,4.68e-23,563.094,0.039,1016.741882,0.000,0.000,1.000,"iGJBVVHV0D","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/8TWroTvi9L/iGJBVVHV0D.png",5.657
1268565137.798,118.526,11.177,9.50e-23,146.888,0.125,201.967316,0.000,0.000,1.000,"tunYX0eYYy","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/A5VQuo2OKY/tunYX0eYYy.png",5.657
1259420832.701,77.754,10.609,1.10e-22,168.075,0.078,275.923279,0.000,0.000,1.000,"3nPxBt6GJz","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/B7NDjMGvOg/3nPxBt6GJz.png",5.657
1266880240.358,95.999,10.348,8.49e-23,171.608,0.031,268.856903,0.000,0.000,1.000,"bzyedN8DEb","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5tJCQ4kLbg/bzyedN8DEb.png",5.657
1258426509.626,95.999,8.474,7.79e-23,175.970,0.031,260.132385,0.000,0.000,1.000,"vECYVeHuJG","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Qk4oOiUrRu/vECYVeHuJG.png",5.657
1266375594.064,77.754,7.586,6.86e-23,96.359,0.016,132.491425,0.000,0.000,1.000,"2SYFerUjXK","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ktPrnTFoT6/2SYFerUjXK.png",5.657
1265552089.171,217.741,26.150,8.88e-23,680.441,0.188,1289.324585,0.000,0.000,1.000,"sBwO2Q8Pl8","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/UvsTqAckKV/sBwO2Q8Pl8.png",5.657
1261321597.008,333.030,25.220,9.93e-23,1191.627,0.254,2273.807861,0.000,0.000,1.000,"176Gzudcap","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rS4KIi3Ip4/176Gzudcap.png",5.657
1267095183.878,333.030,20.853,7.38e-23,1035.484,0.188,1982.469360,0.000,0.000,1.000,"7VuUlTrTLD","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6k4kn95LdP/7VuUlTrTLD.png",5.657
1266407497.541,333.030,14.962,5.28e-23,846.754,0.063,1584.060181,0.000,0.000,1.000,"PLTtPjtkpt","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/M5NBZX3qBV/PLTtPjtkpt.png",5.657
1266481891.510,269.285,14.719,5.02e-23,563.094,0.078,1016.741882,0.000,0.000,1.000,"2SEUvUyupT","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/xgELjHHPEK/2SEUvUyupT.png",5.657
1266481891.510,269.285,14.719,5.02e-23,563.094,0.078,1016.741882,0.000,0.000,1.000,"GFhUPJ7vBS","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/PLPT6SOETM/GFhUPJ7vBS.png",5.657
1263481790.420,77.754,9.093,8.21e-23,136.131,0.047,223.481537,0.000,0.000,1.000,"5GHp2xbJWB","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/hku7rSY5Aa/5GHp2xbJWB.png",5.657
1267858328.994,77.754,8.590,7.43e-23,123.333,0.047,154.857056,0.000,0.000,1.000,"R17mNSsHZK","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/s3qpkMPCLM/R17mNSsHZK.png",5.657
1259078387.404,77.754,7.784,7.91e-23,855.512,0.037,1636.664551,0.000,0.000,1.000,"a3YuQ0qitQ","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/RLtGi9KZVG/a3YuQ0qitQ.png",5.657
1264713681.578,411.865,25.649,1.22e-22,2392.681,0.250,4696.864258,0.000,0.000,1.000,"s7S1Xu3lKn","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CCEkB1MA6Y/s7S1Xu3lKn.png",5.657
1257764528.976,142.363,23.887,8.81e-23,3922.969,0.397,7757.441406,0.000,0.000,1.000,"O79OnIsLTF","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Wanbs922iz/O79OnIsLTF.png",5.657
1257764528.976,142.363,23.887,8.81e-23,3922.969,0.397,7757.441406,0.000,0.000,1.000,"A9L7vfniGA","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JKTazialwX/A9L7vfniGA.png",5.657
1261535755.154,509.363,21.971,9.09e-23,1944.170,0.063,3778.892090,0.000,0.000,1.000,"JgCkO8jrye","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6ABayrDnRp/JgCkO8jrye.png",5.657
1267134558.177,333.030,21.434,7.67e-23,557.857,0.094,1027.216553,0.000,0.000,1.000,"gFO9xEFDCW","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WiBYq71BPg/gFO9xEFDCW.png",5.657
1262657315.280,176.063,20.083,6.81e-23,460.550,0.156,811.652527,0.000,0.000,1.000,"dYp1boYF4K","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/LS5aME7FNH/dYp1boYF4K.png",5.657
1257460501.976,176.063,18.737,6.69e-23,372.396,0.188,656.293945,0.000,0.000,1.000,"DELxE3cjHK","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/XlMjG4NQuc/DELxE3cjHK.png",5.657
1257460501.976,176.063,18.737,6.69e-23,372.396,0.188,656.293945,0.000,0.000,1.000,"2XBxDeuurD","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ACZz3Qj7vD/2XBxDeuurD.png",5.657
1257460501.976,176.063,18.737,6.69e-23,372.396,0.188,656.293945,0.000,0.000,1.000,"r9aJaTeFqx","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/55I4VHnlTq/r9aJaTeFqx.png",5.657
1257460501.976,176.063,18.737,6.69e-23,372.396,0.188,656.293945,0.000,0.000,1.000,"ui19fCQiK1","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/GxRh8LL2ck/ui19fCQiK1.png",5.657
1257460501.976,176.063,18.737,6.69e-23,372.396,0.188,656.293945,0.000,0.000,1.000,"Fnf0nAKLSt","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/I1nhR7yHB1/Fnf0nAKLSt.png",5.657
1262397623.562,411.865,15.634,6.54e-23,1047.198,0.039,1959.040527,0.000,0.000,1.000,"ktE6FOilDI","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ANWHS6PgM6/ktE6FOilDI.png",5.657
1258466652.048,269.285,15.592,5.63e-23,459.344,0.078,814.064026,0.000,0.000,1.000,"fKd1rBBaN9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/dRIR4uAk0b/fKd1rBBaN9.png",5.657
1261058903.158,269.285,12.372,4.41e-23,696.391,0.055,1257.426147,0.000,0.000,1.000,"P7S6gBjaMS","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/WyFimonxzg/P7S6gBjaMS.png",5.657
1260633517.931,95.999,11.902,1.15e-22,175.970,0.125,260.132385,0.000,0.000,1.000,"IcMAkzpHrl","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/YJYYv8vh7o/IcMAkzpHrl.png",5.657
1264681974.550,95.999,11.796,9.65e-23,168.838,0.375,277.449554,0.000,0.000,1.000,"rwdj7C6r7B","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OOsFolGS09/rwdj7C6r7B.png",5.657
1259003460.139,77.754,10.296,1.05e-22,99.892,0.078,125.425056,0.000,0.000,1.000,"YyMIi5iw7P","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KQvPIXM4jz/YyMIi5iw7P.png",5.657
1259439591.002,77.754,8.204,8.07e-23,104.255,0.047,116.700531,0.000,0.000,1.000,"jiAIC2MW14","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/uNDFU41u73/jiAIC2MW14.png",5.657
1259244329.114,95.999,7.827,7.02e-23,128.719,0.031,144.085251,0.000,0.000,1.000,"DQnSPXiUhd","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/0Rv5tVf2qT/DQnSPXiUhd.png",5.657
1260540177.219,333.030,26.878,1.04e-22,1938.932,0.188,3789.366699,0.000,0.000,1.000,"Ix3QymXLTs","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Op5LBr1PNf/Ix3QymXLTs.png",5.657
1267661065.283,333.030,22.117,8.02e-23,2397.918,0.182,4686.389648,0.000,0.000,1.000,"D9KnhMty6E","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/dGFjqbBOsa/D9KnhMty6E.png",5.657
1267661065.283,333.030,22.117,8.02e-23,2397.918,0.182,4686.389648,0.000,0.000,1.000,"FS2IcBbhIK","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/e1scvDMcV5/FS2IcBbhIK.png",5.657
1257509610.631,269.285,20.088,7.32e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"C9NP7Xgvxj","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/XlMjG4NQuc/C9NP7Xgvxj.png",5.657
1257509610.631,269.285,20.088,7.32e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"PBVG3iTOon","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ACZz3Qj7vD/PBVG3iTOon.png",5.657
1257509610.631,269.285,20.088,7.32e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"XIGimIIRG9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/55I4VHnlTq/XIGimIIRG9.png",5.657
1257509610.631,269.285,20.088,7.32e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"ZOwS0dMZQw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/GxRh8LL2ck/ZOwS0dMZQw.png",5.657
1257509610.631,269.285,20.088,7.32e-23,460.550,0.188,811.652527,0.000,0.000,1.000,"QxPNbvxUF9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/I1nhR7yHB1/QxPNbvxUF9.png",5.657
1263139724.911,217.741,18.773,6.55e-23,563.094,0.250,1016.741882,0.000,0.000,1.000,"3j0KECEHJ7","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pLYnBCGWez/3j0KECEHJ7.png",5.657
1265195805.864,115.113,16.619,6.22e-23,305.350,0.250,522.202942,0.000,0.000,1.000,"AiztpA86bT","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iMiOr0gdXx/AiztpA86bT.png",5.657
1266384202.927,142.363,16.056,5.70e-23,212.540,0.125,315.632599,0.000,0.000,1.000,"EvoM68gQ6I","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zSmnyBuLj8/EvoM68gQ6I.png",5.657
1261811967.788,176.063,12.598,4.84e-23,563.094,0.078,1016.741882,0.000,0.000,1.000,"JQ7LPhiYZ7","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/tVbuf7xBE1/JQ7LPhiYZ7.png",5.657
1265522399.278,95.999,10.090,8.14e-23,142.526,0.063,210.691849,0.000,0.000,1.000,"J5ZUJuU7Au","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1LFMxZfbDq/J5ZUJuU7Au.png",5.657
1261484671.515,146.339,9.747,9.16e-23,203.982,0.313,347.737244,0.000,0.000,1.000,"Z12ZTLbm7G","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/89QSwUvt46/Z12ZTLbm7G.png",5.657
1261374709.630,146.339,7.853,7.33e-23,152.274,0.023,191.195511,0.000,0.000,1.000,"kdb9WTqu1A","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5r6tYIYAJ3/kdb9WTqu1A.png",5.657
1261641554.146,77.754,7.815,7.25e-23,88.802,0.031,85.795998,0.000,0.000,1.000,"RB8ql6pAlF","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4qYybozx4N/RB8ql6pAlF.png",5.657
1260241153.134,269.285,29.237,1.08e-22,553.622,0.250,1035.686157,0.000,0.000,1.000,"jxqwe7YiZ7","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/X74WJd7oGQ/jxqwe7YiZ7.png",5.657
1267173443.098,269.285,26.952,9.52e-23,680.441,0.188,1289.324585,0.000,0.000,1.000,"rUxsNXPOzz","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/03Yl139w6b/rUxsNXPOzz.png",5.657
1257280365.839,411.865,23.154,9.90e-23,2397.918,0.219,4686.389648,0.000,0.000,1.000,"QaDxG0so9W","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SiKXVuWr2e/QaDxG0so9W.png",5.657
1265711824.867,269.285,17.334,6.05e-23,841.516,0.094,1594.534790,0.000,0.000,1.000,"E6gt1gCsFx","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gZIKZxaUWZ/E6gt1gCsFx.png",5.657
1263764030.265,142.363,15.998,5.77e-23,251.138,0.125,413.778290,0.000,0.000,1.000,"tY3hyb4fjH","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gUQWsEPDjV/tY3hyb4fjH.png",5.657
1261320575.774,115.113,14.798,5.87e-23,305.350,0.188,522.202942,0.000,0.000,1.000,"SG7kcA0Wpo","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/rS4KIi3Ip4/SG7kcA0Wpo.png",5.657
1260623299.146,176.063,13.577,4.90e-23,305.350,0.094,522.202942,0.000,0.000,1.000,"tUX71C62Fl","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/dLTyReZjjy/tUX71C62Fl.png",5.657
1257830780.417,269.285,12.865,4.75e-23,460.550,0.063,811.652527,0.000,0.000,1.000,"7vW6CCg1sl","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anHDw4mBQB/7vW6CCg1sl.png",5.657
1257830780.417,269.285,12.865,4.75e-23,460.550,0.063,811.652527,0.000,0.000,1.000,"1qgIn8O7TL","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/S51NyUNkwa/1qgIn8O7TL.png",5.657
1268746940.440,269.285,12.700,4.44e-23,377.633,0.094,645.819336,0.000,0.000,1.000,"oOk6R7ixfw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/eZyyE1ZACn/oOk6R7ixfw.png",5.657
1268746940.440,269.285,12.700,4.44e-23,377.633,0.094,645.819336,0.000,0.000,1.000,"pR4EaKZeHX","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/bWIOwbjKsP/pR4EaKZeHX.png",5.657
1260291867.950,176.063,12.542,4.61e-23,316.356,0.031,500.190704,0.000,0.000,1.000,"7VpDSLXz7U","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/lyWuBvjpkJ/7VpDSLXz7U.png",5.657
1258046025.021,118.526,11.679,1.12e-22,1664.986,0.157,3216.620117,0.000,0.000,1.000,"PT5WZo7eYU","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/etT5dnm6dO/PT5WZo7eYU.png",5.657
1268911672.276,95.999,10.145,8.42e-23,460.792,0.084,861.357361,0.000,0.000,1.000,"rQyTfgjRXA","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/tqJoP1NWqu/rQyTfgjRXA.png",5.657
1260146186.685,146.339,8.837,8.25e-23,152.274,0.020,191.195511,0.000,0.000,1.000,"xY5ic8VVV0","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/tNLkJnrKab/xY5ic8VVV0.png",5.657
1260162827.433,217.741,8.774,3.12e-23,310.588,0.047,511.728302,0.000,0.000,1.000,"Vznbs6oL2B","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/Oqf6K11fdC/Vznbs6oL2B.png",5.657
1259057159.217,77.754,8.384,8.86e-23,3211.946,0.125,6349.533203,0.000,0.000,1.000,"4YRMfI8vnm","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ogf04lhReQ/4YRMfI8vnm.png",5.657
1267407869.284,269.285,32.412,1.21e-22,557.857,0.250,1027.216553,0.000,0.000,1.000,"WpANf4Ypwo","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JsQj7Wx9Ol/WpANf4Ypwo.png",5.657
1258657205.906,333.030,21.565,8.16e-23,1035.484,0.125,1982.469360,0.000,0.000,1.000,"JZ1kjy5GH9","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/32oxNrTD00/JZ1kjy5GH9.png",5.657
1259137342.812,217.741,17.013,6.13e-23,305.350,0.156,522.202942,0.000,0.000,1.000,"jMDQDLHnQ6","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/wJ7usiJynr/jMDQDLHnQ6.png",5.657
1265527443.288,333.030,16.572,6.04e-23,689.914,0.125,1270.380249,0.000,0.000,1.000,"WEVTl3t6o5","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/jnQFb7lCJw/WEVTl3t6o5.png",5.657
1260922713.046,115.113,15.112,5.48e-23,207.302,0.125,326.107239,0.000,0.000,1.000,"BZl2SeQCK0","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/k69wl7xzRz/BZl2SeQCK0.png",5.657
1268435491.125,217.741,12.579,4.24e-23,310.588,0.063,511.728302,0.000,0.000,1.000,"kzpjlncuxE","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/mQG3vFOcUZ/kzpjlncuxE.png",5.657
1269031690.732,77.754,11.483,1.05e-22,207.230,0.094,341.241638,0.000,0.000,1.000,"HSkdLBqqyY","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/H3cnggkddd/HSkdLBqqyY.png",5.657
1257260429.562,95.999,9.710,8.59e-23,142.526,0.063,210.691849,0.000,0.000,1.000,"Ktv2OngfXa","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4aWmYXGT07/Ktv2OngfXa.png",5.657
1261552602.954,118.526,9.626,8.58e-23,181.356,0.031,249.360565,0.000,0.000,1.000,"hC7qk2K0rw","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Z5oQJ3rFxR/hC7qk2K0rw.png",5.657
1261966989.635,77.754,9.006,9.78e-23,142.526,0.031,210.691849,0.000,0.000,1.000,"rDcrtdL6O7","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/GOHBUEU2rs/rDcrtdL6O7.png",5.657
1260777753.095,95.999,8.354,7.61e-23,104.255,0.125,116.700531,0.000,0.000,1.000,"M8EzsGzr6D","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9vBGyNtEMq/M8EzsGzr6D.png",5.657
1259433297.412,62.976,7.673,9.24e-23,71.925,0.023,69.489693,0.000,0.000,1.000,"PCOR3dv6VC","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/uNDFU41u73/PCOR3dv6VC.png",5.657
1263614744.105,217.741,26.836,9.12e-23,368.161,0.219,664.763672,0.000,0.000,1.000,"W6V200FjfQ","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/4MMlBd7e73/W6V200FjfQ.png",5.657
1267697304.417,269.285,23.251,8.16e-23,846.754,0.156,1584.060181,0.000,0.000,1.000,"NElrQ0HL23","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/a3PJIG29Gg/NElrQ0HL23.png",5.657
1263301130.214,176.063,22.084,7.47e-23,557.857,0.250,1027.216553,0.000,0.000,1.000,"6LV122XSCO","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CbTkzZ0li5/6LV122XSCO.png",5.657
1268570401.168,217.741,16.253,5.69e-23,377.633,0.078,645.819336,0.000,0.000,1.000,"jrRhHWQMgs","L1","Blip","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Oyu4qEo9mI/jrRhHWQMgs.png",5.657
1258124972.867,269.285,15.695,6.06e-23,460.550,0.125,811.652527,0.000,0.000,1.000,"dw3vD51Wgw","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/dZ9Dj9fVbt/dw3vD51Wgw.png",5.657
1262121350.535,217.741,14.523,5.03e-23,377.633,0.055,645.819336,0.000,0.000,1.000,"88OBGYDSdl","H1","Blip","https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/SMZiDxbql9/88OBGYDSdl.png",5.657
1261154628.720,275.423,10.272,1.07e-22,474.000,0.063,808.049377,0.000,0.000,1.000,"VbBdeAFhrY","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/8RXGVlweWQ/VbBdeAFhrY.png",5.657
1257871097.772,95.999,9.121,7.91e-23,128.719,0.063,144.085251,0.000,0.000,1.000,"kbQUYyXW3p","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1KdcrcRohr/kbQUYyXW3p.png",5.657
1260139501.165,95.999,8.418,7.49e-23,104.255,0.023,116.700531,0.000,0.000,1.000,"uY48k8TfF4","V1","Blip","https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/a3dpYW2d0D/uY48k8TfF4.png",5.657
